loan_id,loan_date,borrower_segment,requested_amount,duration_months,declared_monthly_income,upi_30d_inflow,upi_90d_inflow,upi_transaction_count,upi_stability_score,utility_on_time_ratio,utility_missed_payment_count,telecom_recharge_regularity,gst_turnover,gst_filing_regularity,ecommerce_settlement_amount,ecommerce_settlement_stability,mobility_usage_consistency,income_volatility,repayment_outcome_known,repayment_default_target,data_provenance
9000122,1996-05-05,first_time_borrower,208294.06,12,46995.19,9796.84,29390.51,204,0.6415,0.8473,0,0.5427,0.0,0.3035,0.0,0.1534,0.8088,0.4052,True,1,SYNTHETIC_SHOWCASE_ONLY
9000123,1996-04-09,gig_worker,103955.86,36,29537.76,9707.22,29121.65,199,0.6486,0.5761,0,0.7873,0.0,0.2355,0.0,0.2812,0.8555,0.3004,True,0,SYNTHETIC_SHOWCASE_ONLY
9000124,1995-05-11,first_time_borrower,49316.57,36,19580.02,7804.42,23413.26,56,0.8125,0.595,2,0.8724,0.0,0.1863,0.0,0.2855,0.5796,0.1279,True,0,SYNTHETIC_SHOWCASE_ONLY
9000125,1997-04-11,small_merchant,169956.13,12,49181.35,11014.48,33043.45,265,0.5103,0.7272,0,0.9857,127803.92,0.9396,21176.88,0.8508,0.8503,0.5365,True,1,SYNTHETIC_SHOWCASE_ONLY
9000126,1995-10-30,small_merchant,87285.02,12,18516.39,7057.35,21172.06,172,0.7395,0.982,0,0.9954,38517.51,0.5889,593.57,0.8797,0.44,0.3331,True,1,SYNTHETIC_SHOWCASE_ONLY
9000127,1993-05-25,small_merchant,23693.31,6,22842.21,6421.09,19263.26,257,0.6515,0.8102,0,0.9242,75871.65,0.837,17686.43,0.5811,0.4667,0.3156,True,1,SYNTHETIC_SHOWCASE_ONLY
9000128,1996-10-28,small_merchant,60241.94,24,36022.79,9696.56,29089.67,75,0.7494,0.7128,0,0.631,66190.14,0.9754,14227.97,0.569,0.8744,0.2455,True,0,SYNTHETIC_SHOWCASE_ONLY
9000129,1995-11-16,gig_worker,71947.61,9,16406.46,4530.94,13592.82,278,0.7875,0.8979,0,0.7178,0.0,0.52,0.0,0.0323,0.3527,0.2123,True,1,SYNTHETIC_SHOWCASE_ONLY
9000130,1996-03-04,gig_worker,107191.15,36,26566.57,6997.87,20993.6,26,0.9587,0.6616,2,0.5655,0.0,0.206,0.0,0.2172,0.8338,0.1744,True,0,SYNTHETIC_SHOWCASE_ONLY
9000131,1995-10-30,gig_worker,234947.33,36,47228.16,8985.7,26957.11,199,0.6717,0.6338,0,0.9506,0.0,0.1783,0.0,0.5564,0.7378,0.3513,True,0,SYNTHETIC_SHOWCASE_ONLY
9000132,1995-10-08,small_merchant,61389.56,9,30986.07,11268.45,33805.34,261,0.5917,0.8139,0,0.8524,70878.58,0.8363,30921.45,0.8315,0.7226,0.3609,True,0,SYNTHETIC_SHOWCASE_ONLY
9000133,1993-06-15,first_time_borrower,242424.79,24,50956.34,18308.81,54926.43,239,0.808,0.6605,1,0.574,0.0,0.5532,0.0,0.4563,0.7387,0.2025,True,0,SYNTHETIC_SHOWCASE_ONLY
9000134,1995-10-19,informal_worker,101908.8,12,48247.0,19657.97,58973.92,187,0.5827,0.6463,0,0.902,0.0,0.3094,0.0,0.4098,0.9419,0.3774,True,0,SYNTHETIC_SHOWCASE_ONLY
9000135,1996-12-22,small_merchant,105289.84,18,28104.2,5284.96,15854.89,15,0.6806,0.7916,1,0.646,105121.88,0.6645,9690.39,0.4679,0.532,0.3286,True,0,SYNTHETIC_SHOWCASE_ONLY
9000136,1994-07-10,small_merchant,40898.75,9,9120.9,3574.4,10723.2,114,0.7327,0.748,1,0.8078,39391.54,0.8352,5480.37,0.6469,0.7466,0.2273,True,1,SYNTHETIC_SHOWCASE_ONLY
9000137,1996-01-06,small_merchant,22255.86,24,16468.24,3418.3,10254.9,68,0.6348,0.977,0,0.9,56118.72,0.7942,14745.5,0.7391,0.8188,0.2278,True,0,SYNTHETIC_SHOWCASE_ONLY
9000138,1993-02-26,gig_worker,60780.66,9,40390.92,16663.88,49991.65,41,0.8947,0.9233,0,0.9648,0.0,0.0294,0.0,0.2013,0.9164,0.1567,True,0,SYNTHETIC_SHOWCASE_ONLY
9000139,1994-09-27,first_time_borrower,41991.13,24,13304.25,5422.98,16268.94,56,0.5334,0.877,0,0.6562,0.0,0.2828,0.0,0.2498,0.6089,0.4866,True,0,SYNTHETIC_SHOWCASE_ONLY
9000140,1995-03-09,gig_worker,103232.75,12,23936.2,9814.56,29443.67,110,0.7868,0.7041,0,0.7643,0.0,0.3445,0.0,0.4899,0.7416,0.0187,True,0,SYNTHETIC_SHOWCASE_ONLY
9000141,1997-11-30,informal_worker,31206.24,18,32939.59,8974.66,26923.99,207,0.7689,0.6895,2,0.8263,0.0,0.0433,0.0,0.1709,0.7191,0.2954,True,0,SYNTHETIC_SHOWCASE_ONLY
9000142,1994-01-27,informal_worker,246254.46,36,56690.03,20014.39,60043.18,189,0.2219,0.8183,0,0.8153,0.0,0.1066,0.0,0.2489,0.6732,0.7601,True,1,SYNTHETIC_SHOWCASE_ONLY
9000143,1994-05-20,small_merchant,44824.51,24,21246.56,6180.94,18542.83,32,0.683,0.9778,0,0.4679,32044.5,0.8505,18356.35,0.5031,0.7505,0.3293,True,0,SYNTHETIC_SHOWCASE_ONLY
9000144,1995-01-16,first_time_borrower,49084.05,18,20559.65,5419.79,16259.37,67,0.812,0.4946,5,0.6636,0.0,0.2896,0.0,0.0804,0.7205,0.2926,True,1,SYNTHETIC_SHOWCASE_ONLY
9000145,1997-12-18,gig_worker,57212.34,12,27303.93,7886.34,23659.02,242,0.9237,0.6213,4,0.6993,0.0,0.6735,0.0,0.3838,0.8495,0.0719,True,0,SYNTHETIC_SHOWCASE_ONLY
9000146,1997-04-08,first_time_borrower,152777.34,12,33136.74,8092.88,24278.64,196,0.9339,0.8636,0,0.7562,0.0,0.3126,0.0,0.4864,0.2592,0.0913,True,0,SYNTHETIC_SHOWCASE_ONLY
9000147,1993-03-05,informal_worker,30565.0,12,26001.81,7509.09,22527.27,189,0.5573,0.4213,1,0.8251,0.0,0.2352,0.0,0.0937,0.7242,0.4669,True,1,SYNTHETIC_SHOWCASE_ONLY
9000148,1994-03-04,informal_worker,144874.22,36,46332.95,14087.31,42261.92,157,0.6082,0.6659,3,0.5205,0.0,0.3563,0.0,0.2281,0.7559,0.4175,True,1,SYNTHETIC_SHOWCASE_ONLY
9000149,1997-02-09,informal_worker,23881.37,12,19079.52,7869.67,23609.0,48,0.7394,0.8058,2,0.8985,0.0,0.2589,0.0,0.2488,0.5161,0.2726,True,0,SYNTHETIC_SHOWCASE_ONLY
9000150,1993-04-17,first_time_borrower,138992.77,12,29662.44,9333.45,28000.34,189,0.7246,0.5665,3,0.9177,0.0,0.8319,0.0,0.1705,0.6861,0.2537,True,1,SYNTHETIC_SHOWCASE_ONLY
9000151,1997-04-12,first_time_borrower,142529.37,24,34671.1,7682.25,23046.76,161,0.8787,0.734,1,0.7481,0.0,0.3168,0.0,0.4304,0.7617,0.0518,True,0,SYNTHETIC_SHOWCASE_ONLY
9000152,1994-05-29,small_merchant,37635.18,12,23106.01,4600.79,13802.37,257,0.7547,0.975,0,0.7827,34512.7,0.4389,19955.38,0.3551,0.5197,0.1809,True,0,SYNTHETIC_SHOWCASE_ONLY
9000153,1997-08-03,informal_worker,80036.76,24,41899.14,13037.81,39113.43,20,0.6247,0.8133,0,0.8459,0.0,0.061,0.0,0.2041,0.7409,0.3925,True,1,SYNTHETIC_SHOWCASE_ONLY
9000154,1994-06-21,informal_worker,68531.63,12,30075.31,6093.1,18279.3,190,0.6235,0.5612,1,0.9628,0.0,0.6342,0.0,0.1136,0.6417,0.451,True,1,SYNTHETIC_SHOWCASE_ONLY
9000155,1995-03-05,small_merchant,97471.71,6,40888.57,14036.29,42108.86,190,0.8164,0.9725,0,0.7876,106225.87,0.6216,6257.05,0.7095,0.8177,0.1272,True,0,SYNTHETIC_SHOWCASE_ONLY
9000156,1996-04-23,first_time_borrower,128969.99,18,30734.15,5978.13,17934.38,131,0.9623,0.9292,1,0.5096,0.0,0.2972,0.0,0.6311,0.5251,0.0405,True,0,SYNTHETIC_SHOWCASE_ONLY
9000157,1993-08-19,small_merchant,103450.05,18,33544.69,13125.78,39377.35,19,0.8048,0.6609,2,0.7142,48020.57,0.924,25671.08,0.5133,0.6397,0.1403,True,1,SYNTHETIC_SHOWCASE_ONLY
9000158,1995-10-15,small_merchant,51321.75,36,20669.44,6975.04,20925.11,276,0.3438,0.558,3,0.8209,92091.5,0.836,27955.61,0.8623,0.681,0.6849,True,1,SYNTHETIC_SHOWCASE_ONLY
9000159,1995-07-12,gig_worker,77892.51,12,20685.52,6596.16,19788.47,52,0.8635,0.8108,0,0.8847,0.0,0.3597,0.0,0.0472,0.4723,0.2027,True,0,SYNTHETIC_SHOWCASE_ONLY
9000160,1996-12-02,gig_worker,131766.05,9,50396.15,20519.54,61558.63,254,0.3029,0.8232,2,0.5657,0.0,0.1948,0.0,0.1347,0.6694,0.7627,True,1,SYNTHETIC_SHOWCASE_ONLY
9000161,1997-12-24,first_time_borrower,44226.84,12,37987.21,8635.4,25906.19,22,0.7185,0.7235,1,0.8187,0.0,0.2541,0.0,0.1946,0.7613,0.2809,True,1,SYNTHETIC_SHOWCASE_ONLY
9000162,1996-04-28,small_merchant,18386.11,12,17136.0,6849.59,20548.76,198,0.7192,0.8493,0,0.6998,36438.41,0.8762,4540.63,0.927,0.5434,0.3873,True,0,SYNTHETIC_SHOWCASE_ONLY
9000163,1995-01-18,small_merchant,62123.62,18,30539.44,5964.17,17892.5,187,0.8149,0.7509,1,0.8143,133593.42,0.8389,24281.38,0.4969,0.6502,0.1571,True,0,SYNTHETIC_SHOWCASE_ONLY
9000164,1995-01-13,gig_worker,29144.19,12,8960.2,1755.88,5267.65,120,0.7835,0.8563,0,0.9077,0.0,0.4173,0.0,0.0944,0.6143,0.2775,True,0,SYNTHETIC_SHOWCASE_ONLY
9000165,1995-02-03,small_merchant,25366.7,18,21257.57,5249.87,15749.6,130,0.9692,0.7934,2,0.7987,50678.0,0.8017,5521.57,0.2514,0.4954,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9000166,1997-01-26,informal_worker,134148.86,36,44411.47,17311.3,51933.9,13,0.6518,0.8916,1,0.7258,0.0,0.0473,0.0,0.0224,0.4242,0.3491,True,0,SYNTHETIC_SHOWCASE_ONLY
9000167,1994-08-10,first_time_borrower,47099.92,12,26367.56,6045.57,18136.71,211,0.6346,0.7925,1,0.6766,0.0,0.4612,0.0,0.2016,0.825,0.4647,True,0,SYNTHETIC_SHOWCASE_ONLY
9000168,1993-11-01,gig_worker,108442.09,18,29630.45,8772.87,26318.61,142,0.8279,0.7312,1,0.8858,0.0,0.4033,0.0,0.0636,0.8087,0.1229,True,0,SYNTHETIC_SHOWCASE_ONLY
9000169,1994-09-03,small_merchant,5070.49,12,7000.0,2544.66,7633.97,245,0.6393,0.8775,1,0.6923,23092.94,0.5299,6613.04,0.6134,0.6651,0.3538,True,0,SYNTHETIC_SHOWCASE_ONLY
9000170,1993-02-11,small_merchant,61783.73,24,23194.68,7277.4,21832.21,172,0.4924,0.9475,0,0.8791,78297.45,0.8405,32750.47,0.7911,0.8503,0.5276,True,0,SYNTHETIC_SHOWCASE_ONLY
9000171,1993-07-13,informal_worker,27335.88,12,32936.29,11303.86,33911.58,123,0.8493,0.9814,0,0.3414,0.0,0.0813,0.0,0.2651,0.5282,0.141,True,0,SYNTHETIC_SHOWCASE_ONLY
9000172,1993-06-14,small_merchant,71912.26,18,35006.85,9138.11,27414.33,221,0.7906,0.8102,0,0.7534,154388.65,0.7663,3068.05,0.2832,0.4011,0.2453,True,0,SYNTHETIC_SHOWCASE_ONLY
9000173,1996-11-09,small_merchant,29709.36,12,44439.79,15705.56,47116.68,93,0.5494,0.8345,0,0.7171,136491.47,0.817,25824.72,0.6868,0.5534,0.4319,True,0,SYNTHETIC_SHOWCASE_ONLY
9000174,1996-08-12,small_merchant,67432.19,6,25312.06,10102.55,30307.66,155,0.8176,0.9856,0,0.7322,55204.82,0.6249,22831.57,0.5997,0.3786,0.1829,True,1,SYNTHETIC_SHOWCASE_ONLY
9000175,1996-06-26,informal_worker,102789.35,12,25859.8,7232.91,21698.73,179,0.6618,0.8463,2,0.498,0.0,0.2683,0.0,0.0359,0.6149,0.355,True,1,SYNTHETIC_SHOWCASE_ONLY
9000176,1995-04-24,small_merchant,15378.02,12,14772.81,3937.24,11811.71,138,0.6476,0.8343,1,0.7987,56017.64,0.8478,7749.26,0.803,0.8661,0.4543,True,0,SYNTHETIC_SHOWCASE_ONLY
9000177,1996-08-02,small_merchant,97338.87,24,25381.85,8072.95,24218.84,210,0.9077,0.5992,2,0.7318,97315.09,0.7121,15041.75,0.71,0.5266,0.1515,True,0,SYNTHETIC_SHOWCASE_ONLY
9000178,1993-10-22,informal_worker,48449.64,12,15281.58,3645.22,10935.66,194,0.6998,0.6622,1,0.9064,0.0,0.3084,0.0,0.3765,0.4734,0.3061,True,1,SYNTHETIC_SHOWCASE_ONLY
9000179,1997-07-03,informal_worker,32526.56,36,11533.17,3272.35,9817.05,190,0.6264,0.5127,3,0.8386,0.0,0.3763,0.0,0.1393,0.5338,0.412,True,0,SYNTHETIC_SHOWCASE_ONLY
9000180,1995-07-04,small_merchant,53849.32,18,16631.83,5085.39,15256.18,22,0.4647,0.937,0,0.8131,42475.98,0.7959,1394.17,0.4768,0.777,0.4617,True,0,SYNTHETIC_SHOWCASE_ONLY
9000181,1997-09-09,informal_worker,120031.46,12,57764.43,22365.18,67095.53,40,0.7066,0.6653,0,0.6533,0.0,0.5451,0.0,0.4481,0.7415,0.4423,True,0,SYNTHETIC_SHOWCASE_ONLY
9000182,1993-10-06,first_time_borrower,91609.47,12,24589.88,7409.88,22229.64,277,0.7413,0.5334,2,0.7997,0.0,0.2118,0.0,0.6186,0.5291,0.2959,True,1,SYNTHETIC_SHOWCASE_ONLY
9000183,1995-06-28,gig_worker,125416.91,12,31116.73,8709.69,26129.08,69,0.8901,0.883,0,0.9386,0.0,0.1949,0.0,0.165,0.8741,0.1695,True,0,SYNTHETIC_SHOWCASE_ONLY
9000184,1996-06-25,informal_worker,88062.67,24,21883.36,4998.27,14994.81,106,0.6221,0.7799,2,0.8272,0.0,0.0439,0.0,0.1424,0.7305,0.3964,True,1,SYNTHETIC_SHOWCASE_ONLY
9000185,1995-06-25,gig_worker,21168.36,9,11854.89,2288.13,6864.38,116,0.7066,0.6813,5,0.8158,0.0,0.1613,0.0,0.3931,0.8667,0.3823,True,1,SYNTHETIC_SHOWCASE_ONLY
9000186,1995-03-26,informal_worker,152591.37,24,43883.52,14603.88,43811.64,247,0.8689,0.8288,0,0.9299,0.0,0.3871,0.0,0.2198,0.7439,0.0649,True,0,SYNTHETIC_SHOWCASE_ONLY
9000187,1993-10-31,gig_worker,12354.11,6,9870.49,1883.1,5649.3,72,0.6095,0.7521,2,0.6998,0.0,0.3236,0.0,0.494,0.7924,0.394,True,1,SYNTHETIC_SHOWCASE_ONLY
9000188,1994-11-27,informal_worker,59638.4,12,21453.85,7337.09,22011.28,58,0.5709,0.6942,0,0.807,0.0,0.3794,0.0,0.4524,0.5966,0.4209,True,1,SYNTHETIC_SHOWCASE_ONLY
9000189,1994-03-12,gig_worker,16680.85,9,27275.51,9298.52,27895.55,139,0.5698,0.637,0,0.6558,0.0,0.2021,0.0,0.2323,0.6064,0.5299,True,1,SYNTHETIC_SHOWCASE_ONLY
9000190,1994-07-05,small_merchant,45405.4,24,31275.64,7118.84,21356.51,206,0.5908,0.87,0,0.7632,140010.4,0.7896,45636.37,0.6068,0.7246,0.4073,True,0,SYNTHETIC_SHOWCASE_ONLY
9000191,1996-06-02,first_time_borrower,66770.77,18,19756.83,6422.16,19266.48,241,0.7947,0.8606,1,0.7038,0.0,0.2165,0.0,0.1903,0.2669,0.176,True,0,SYNTHETIC_SHOWCASE_ONLY
9000192,1996-02-25,small_merchant,51534.71,36,11588.15,4554.36,13663.09,72,0.5296,0.947,0,0.4048,23040.37,0.742,9560.38,0.469,0.6721,0.3931,True,0,SYNTHETIC_SHOWCASE_ONLY
9000193,1996-01-14,first_time_borrower,15549.07,12,19061.67,5317.74,15953.21,78,0.5718,0.7907,0,0.8108,0.0,0.1945,0.0,0.2888,0.8718,0.4311,True,0,SYNTHETIC_SHOWCASE_ONLY
9000194,1994-10-23,first_time_borrower,59766.27,6,19546.59,7528.09,22584.28,102,0.6827,0.8431,2,0.8684,0.0,0.2279,0.0,0.3116,0.646,0.2701,True,1,SYNTHETIC_SHOWCASE_ONLY
9000195,1997-10-19,first_time_borrower,65721.58,24,19319.59,4706.32,14118.96,232,0.6978,0.895,1,0.9319,0.0,0.2482,0.0,0.4504,0.5352,0.2388,True,0,SYNTHETIC_SHOWCASE_ONLY
9000196,1993-06-10,gig_worker,209753.12,18,44604.41,17155.1,51465.3,48,0.8377,0.9486,1,0.4256,0.0,0.5069,0.0,0.0673,0.6436,0.1622,True,0,SYNTHETIC_SHOWCASE_ONLY
9000197,1994-09-18,informal_worker,54459.85,24,15637.55,6466.57,19399.7,14,0.6738,0.8356,0,0.6109,0.0,0.2632,0.0,0.3241,0.8695,0.2493,True,0,SYNTHETIC_SHOWCASE_ONLY
9000198,1993-08-04,gig_worker,34077.74,12,32351.96,8393.51,25180.52,279,0.9591,0.8751,0,0.8026,0.0,0.362,0.0,0.2257,0.8665,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9000199,1994-09-11,small_merchant,37632.36,24,30210.43,5556.33,16668.99,158,0.8373,0.7659,0,0.9429,128681.29,0.8739,40328.84,0.5523,0.5356,0.1157,True,0,SYNTHETIC_SHOWCASE_ONLY
9000200,1997-10-23,first_time_borrower,150840.39,9,44399.27,17674.22,53022.65,107,0.8461,0.6369,2,0.851,0.0,0.2837,0.0,0.3002,0.8511,0.2794,True,1,SYNTHETIC_SHOWCASE_ONLY
9000201,1994-10-31,informal_worker,40679.91,36,26266.68,10667.11,32001.32,69,0.513,0.8073,1,0.5082,0.0,0.1341,0.0,0.1668,0.6122,0.5486,True,0,SYNTHETIC_SHOWCASE_ONLY
9000202,1997-07-18,small_merchant,191754.51,9,40933.44,15204.45,45613.36,29,0.5012,0.9031,1,0.8936,148739.69,0.7531,35349.58,0.8817,0.7509,0.4687,True,1,SYNTHETIC_SHOWCASE_ONLY
9000203,1995-06-23,small_merchant,119896.18,24,25778.45,6509.85,19529.55,167,0.6547,0.708,3,0.5978,82386.53,0.7815,19460.6,0.5808,0.6937,0.376,True,1,SYNTHETIC_SHOWCASE_ONLY
9000204,1996-07-01,informal_worker,164665.38,12,34491.5,14114.97,42344.92,69,0.7098,0.5149,3,0.8991,0.0,0.3554,0.0,0.1944,0.2841,0.3485,True,1,SYNTHETIC_SHOWCASE_ONLY
9000205,1995-04-16,informal_worker,25708.86,24,13609.84,5429.5,16288.5,87,0.8418,0.6948,0,0.2887,0.0,0.4957,0.0,0.5383,0.3278,0.2374,True,1,SYNTHETIC_SHOWCASE_ONLY
9000206,1994-05-01,small_merchant,29630.59,24,7891.85,3284.91,9854.73,73,0.7944,0.9235,1,0.8834,23113.51,0.8651,10860.9,0.4814,0.59,0.124,True,0,SYNTHETIC_SHOWCASE_ONLY
9000207,1996-10-27,first_time_borrower,118050.16,24,33563.09,7767.59,23302.77,52,0.5989,0.8616,0,0.4968,0.0,0.4202,0.0,0.4658,0.9182,0.4294,True,1,SYNTHETIC_SHOWCASE_ONLY
9000208,1997-11-05,gig_worker,26058.05,12,34438.41,9027.12,27081.36,164,0.8597,0.5051,6,0.267,0.0,0.4556,0.0,0.2192,0.635,0.1272,True,1,SYNTHETIC_SHOWCASE_ONLY
9000209,1994-04-27,gig_worker,62213.35,12,35178.87,11999.08,35997.24,118,0.8491,0.8952,0,0.8322,0.0,0.3395,0.0,0.3671,0.5764,0.2022,True,0,SYNTHETIC_SHOWCASE_ONLY
9000210,1996-11-22,informal_worker,32858.04,24,21763.56,5702.85,17108.56,71,0.7291,0.9428,0,0.6736,0.0,0.2699,0.0,0.2051,0.5668,0.2132,True,0,SYNTHETIC_SHOWCASE_ONLY
9000211,1994-04-22,first_time_borrower,127736.7,18,57241.04,18509.73,55529.18,135,0.9458,0.5457,4,0.8376,0.0,0.6263,0.0,0.1249,0.8123,0.0379,True,1,SYNTHETIC_SHOWCASE_ONLY
9000212,1996-08-02,gig_worker,107631.22,18,22453.87,4581.14,13743.43,264,0.3005,0.9073,1,0.7869,0.0,0.079,0.0,0.1117,0.7155,0.679,True,1,SYNTHETIC_SHOWCASE_ONLY
9000213,1996-12-11,gig_worker,148062.08,12,34268.5,7345.93,22037.78,155,0.6804,0.7568,4,0.7042,0.0,0.3588,0.0,0.1769,0.8421,0.2218,True,1,SYNTHETIC_SHOWCASE_ONLY
9000214,1995-04-01,gig_worker,70440.74,12,37249.18,14959.4,44878.19,14,0.4758,0.563,3,0.7522,0.0,0.3758,0.0,0.2297,0.6265,0.5176,True,1,SYNTHETIC_SHOWCASE_ONLY
9000215,1996-09-07,first_time_borrower,187341.26,12,63892.36,18515.99,55547.96,237,0.9248,0.9139,0,0.7398,0.0,0.1506,0.0,0.1501,0.6675,0.0555,True,0,SYNTHETIC_SHOWCASE_ONLY
9000216,1994-05-13,gig_worker,34771.96,18,24047.48,4434.83,13304.48,97,0.6965,0.9327,0,0.6547,0.0,0.2735,0.0,0.2967,0.5101,0.2649,True,0,SYNTHETIC_SHOWCASE_ONLY
9000217,1993-05-25,small_merchant,37259.17,12,20464.1,4579.0,13737.01,125,0.9625,0.9017,1,0.5543,79947.87,0.9122,29797.41,0.4244,0.6101,0.0,True,0,SYNTHETIC_SHOWCASE_ONLY
9000218,1993-06-26,first_time_borrower,12086.3,12,13641.2,4718.23,14154.68,103,0.4389,0.9483,1,0.5575,0.0,0.0389,0.0,0.1054,0.9498,0.4612,True,1,SYNTHETIC_SHOWCASE_ONLY
9000219,1995-03-28,gig_worker,202180.86,24,58988.39,17615.16,52845.48,43,0.539,0.8814,1,0.659,0.0,0.5608,0.0,0.329,0.6618,0.4847,True,1,SYNTHETIC_SHOWCASE_ONLY
9000220,1997-07-07,small_merchant,119643.06,18,34277.25,7469.4,22408.21,18,0.8762,0.9563,0,0.9429,110759.68,0.7708,20882.61,0.5535,0.526,0.1431,True,0,SYNTHETIC_SHOWCASE_ONLY
9000221,1993-08-21,small_merchant,149279.8,24,34801.96,12989.28,38967.84,50,0.6589,0.6631,0,0.8626,116845.4,0.8417,10134.06,0.758,0.5746,0.2899,True,0,SYNTHETIC_SHOWCASE_ONLY
9000222,1995-04-13,informal_worker,300000.0,12,124988.6,30962.92,92888.77,116,0.7054,0.643,0,0.8766,0.0,0.1964,0.0,0.6991,0.6161,0.2505,True,0,SYNTHETIC_SHOWCASE_ONLY
9000223,1996-07-09,small_merchant,42685.65,12,32727.84,9578.34,28735.03,267,0.8891,0.8903,1,0.7012,50070.1,0.7189,32599.3,0.3697,0.7421,0.1032,True,0,SYNTHETIC_SHOWCASE_ONLY
9000224,1994-01-05,small_merchant,57985.01,18,14985.61,3608.18,10824.55,53,0.7903,0.5538,0,0.796,40042.59,0.4963,9452.04,0.3992,0.479,0.2526,True,1,SYNTHETIC_SHOWCASE_ONLY
9000225,1996-08-10,gig_worker,30398.76,12,25487.06,7689.97,23069.91,243,0.4403,0.6911,1,0.5965,0.0,0.6652,0.0,0.1047,0.5185,0.5907,True,1,SYNTHETIC_SHOWCASE_ONLY
9000226,1994-07-13,informal_worker,39358.94,24,17536.93,5221.47,15664.4,49,0.8127,0.9717,0,0.7097,0.0,0.1925,0.0,0.3418,0.1375,0.1769,True,0,SYNTHETIC_SHOWCASE_ONLY
9000227,1997-01-16,informal_worker,66415.37,9,23154.47,4631.66,13894.98,242,0.7085,0.9716,0,0.9463,0.0,0.3812,0.0,0.3612,0.8165,0.2641,True,0,SYNTHETIC_SHOWCASE_ONLY
9000228,1995-11-24,gig_worker,18871.68,18,23079.89,5490.85,16472.56,33,0.5205,0.7617,1,0.7085,0.0,0.2896,0.0,0.2138,0.4547,0.52,True,1,SYNTHETIC_SHOWCASE_ONLY
9000229,1995-09-26,small_merchant,27245.52,9,21124.49,5395.88,16187.65,21,0.7073,0.9224,0,0.826,35057.93,0.8998,30676.66,0.7387,0.6787,0.3326,True,0,SYNTHETIC_SHOWCASE_ONLY
9000230,1993-11-19,first_time_borrower,25720.01,18,14345.39,5094.15,15282.45,207,0.9072,0.7593,0,0.3028,0.0,0.4319,0.0,0.2223,0.4636,0.0276,True,0,SYNTHETIC_SHOWCASE_ONLY
9000231,1995-04-26,gig_worker,69828.86,24,60135.8,14580.93,43742.78,12,0.8576,0.8008,0,0.5838,0.0,0.5483,0.0,0.0506,0.636,0.2116,True,0,SYNTHETIC_SHOWCASE_ONLY
9000232,1997-04-14,gig_worker,152222.69,6,32318.88,6202.94,18608.81,46,0.7226,0.6442,3,0.8355,0.0,0.2797,0.0,0.1887,0.8227,0.1751,True,1,SYNTHETIC_SHOWCASE_ONLY
9000233,1993-02-05,small_merchant,46954.07,12,25127.88,7921.12,23763.36,17,0.8501,0.8451,0,0.9006,59326.81,0.8683,7649.31,0.7822,0.3345,0.2015,True,0,SYNTHETIC_SHOWCASE_ONLY
9000234,1996-10-17,small_merchant,112993.42,18,40280.63,11947.01,35841.04,177,0.5682,0.8627,0,0.7016,167356.06,0.9917,25946.53,0.6269,0.9379,0.4447,True,1,SYNTHETIC_SHOWCASE_ONLY
9000235,1995-06-19,gig_worker,174984.99,24,35104.06,9011.22,27033.65,121,0.5009,0.9634,0,0.8358,0.0,0.3385,0.0,0.1621,0.5445,0.4938,True,0,SYNTHETIC_SHOWCASE_ONLY
9000236,1996-08-06,small_merchant,98864.6,6,31961.63,8091.46,24274.38,268,0.8951,0.7566,1,0.7026,134001.06,0.6099,16739.1,0.8656,0.5166,0.1544,True,1,SYNTHETIC_SHOWCASE_ONLY
9000237,1996-04-26,gig_worker,93772.49,12,38900.36,13180.0,39539.99,226,0.3778,0.845,1,0.6732,0.0,0.2915,0.0,0.3573,0.5439,0.6304,True,1,SYNTHETIC_SHOWCASE_ONLY
9000238,1995-03-01,small_merchant,140072.12,24,29859.21,9004.65,27013.95,46,0.7589,0.7148,1,0.7486,47158.82,0.8851,24072.0,0.7724,0.8935,0.2208,True,0,SYNTHETIC_SHOWCASE_ONLY
9000239,1994-07-18,informal_worker,60989.17,18,38625.43,10519.67,31559.02,246,0.9504,0.8492,3,0.817,0.0,0.0924,0.0,0.2718,0.5954,0.1514,True,0,SYNTHETIC_SHOWCASE_ONLY
9000240,1996-02-20,small_merchant,55860.67,24,40193.22,15250.23,45750.7,214,0.6012,0.937,1,0.6137,106321.7,0.6706,43428.97,0.8131,0.6425,0.552,True,0,SYNTHETIC_SHOWCASE_ONLY
9000241,1993-09-14,gig_worker,89479.74,12,30274.61,7119.44,21358.31,206,0.5485,0.886,1,0.8991,0.0,0.1531,0.0,0.1672,0.6713,0.3152,True,0,SYNTHETIC_SHOWCASE_ONLY
9000242,1995-12-03,first_time_borrower,62472.42,36,25189.2,7836.38,23509.14,154,0.8102,0.7227,1,0.6998,0.0,0.1152,0.0,0.0992,0.7472,0.2095,True,0,SYNTHETIC_SHOWCASE_ONLY
9000243,1993-06-22,gig_worker,239708.76,6,58369.61,22338.51,67015.53,78,0.8297,0.6774,0,0.8843,0.0,0.1391,0.0,0.3085,0.3376,0.1842,True,1,SYNTHETIC_SHOWCASE_ONLY
